Radiation solaire diffuse ,Radiation solaire globale ,Temperature ,Humidite,Vitesse du vent ,Date,Heure,Latitude,Longitude,Azimuth Angle,Solar Elevation
177,495,16.5,72,1.7,26/11/2024,12:00,35.2512,-3.9376,0.0,33.23146396890723
224,335,16.9,82,2.4,26/11/2024,13:00,35.2512,-3.9376,16.39878854719273,31.475636929634454
27,27,15.0,90,2.2,26/11/2024,14:00,35.2512,-3.9376,31.31714142047887,26.50270292107654
103,161,15.9,82,1.5,26/11/2024,15:00,35.2512,-3.9376,44.084223784524156,18.99629673320871
33,49,15.6,82,1.3,26/11/2024,16:00,35.2512,-3.9376,54.81626940731883,9.681130560806679
0,0,14.7,86,1.5,26/11/2024,17:00,35.2512,-3.9376,63.98891023076814,-0.8631499972928225
0,0,14.1,86,0.8,26/11/2024,18:00,35.2512,-3.9376,72.15329146410829,-12.22159422661278
0,0,12.4,90,0.6,26/11/2024,19:00,35.2512,-3.9376,79.86975162125503,-24.099474024632997
0,0,13.6,86,0.2,26/11/2024,20:00,35.2512,-3.9376,87.79247711545733,-36.26715390663752
0,0,13.6,86,0.2,26/11/2024,21:00,35.2512,-3.9376,96.9464482286989,-48.49460813298339
0,0,13.2,86,0.1,26/11/2024,22:00,35.2512,-3.9376,109.58279647918675,-60.415248089332124
0,0,12.8,86,0.1,26/11/2024,23:00,35.2512,-3.9376,132.30295369803704,-71.00065220947462
0,0,12.1,88,0.2,27/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.42341743542806
0,0,11.3,92,0.3,27/11/2024,01:00,35.2512,-3.9376,228.01260618879738,-71.12001424967238
0,0,10.6,98,0.8,27/11/2024,02:00,35.2512,-3.9376,250.68138835355677,-60.50340354461102
0,0,10.2,97,1.1,27/11/2024,03:00,35.2512,-3.9376,263.2606739568052,-48.57159082530373
0,0,9.8,98,1.0,27/11/2024,04:00,35.2512,-3.9376,272.3787981869584,-36.34255944689663
0,0,9.5,98,3.1,27/11/2024,05:00,35.2512,-3.9376,280.2792281949491,-24.178558716239962
0,0,9.2,98,2.4,27/11/2024,06:00,35.2512,-3.9376,287.981219181684,-12.307970194220843
25,25,9.6,100,3.1,27/11/2024,07:00,35.2512,-3.9376,296.13518532236094,-0.9598021282299669
111,220,11.3,89,3.8,27/11/2024,08:00,35.2512,-3.9376,305.2981633856351,9.57154609762874
49,386,12.9,80,3.6,27/11/2024,09:00,35.2512,-3.9376,316.0172850255223,18.87172432899743
55,518,14.2,76,4.2,27/11/2024,10:00,35.2512,-3.9376,328.76294938098874,26.36272441019912
60,588,15.3,71,4.5,27/11/2024,11:00,35.2512,-3.9376,343.6468398626035,31.323253793008483
58,585,16.0,67,3.6,27/11/2024,12:00,35.2512,-3.9376,0.0,33.07418256457197
54,526,16.3,66,4.1,27/11/2024,13:00,35.2512,-3.9376,16.35316013739654,31.323253793008483
49,395,16.2,63,6.2,27/11/2024,14:00,35.2512,-3.9376,31.237050619011235,26.36272441019912
112,233,15.6,66,9.6,27/11/2024,15:00,35.2512,-3.9376,43.98271497447771,18.87172432899743
34,34,14.4,69,11.8,27/11/2024,16:00,35.2512,-3.9376,54.70183661436488,9.57154609762874
0,0,13.8,75,11.8,27/11/2024,17:00,35.2512,-3.9376,63.864814677639046,-0.9598021282299669
0,0,13.2,74,9.6,27/11/2024,18:00,35.2512,-3.9376,72.01878081831597,-12.307970194220843
0,0,12.5,74,5.1,27/11/2024,19:00,35.2512,-3.9376,79.72077180505089,-24.178558716239962
0,0,11.9,81,1.5,27/11/2024,20:00,35.2512,-3.9376,87.62120181304161,-36.34255944689663
0,0,11.3,80,0.7,27/11/2024,21:00,35.2512,-3.9376,96.73932604319482,-48.57159082530373
0,0,10.6,83,1.1,27/11/2024,22:00,35.2512,-3.9376,109.31861164644322,-60.50340354461102
0,0,10.0,83,0.6,27/11/2024,23:00,35.2512,-3.9376,131.98739381120262,-71.12001424967238
0,0,9.6,85,0.6,28/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.57427618284063
0,0,9.1,84,1.0,28/11/2024,01:00,35.2512,-3.9376,228.31890548196634,-71.23399612313128
0,0,8.6,84,1.0,28/11/2024,02:00,35.2512,-3.9376,250.93613491925998,-60.58746603039225
0,0,8.4,86,0.7,28/11/2024,03:00,35.2512,-3.9376,263.45993025093156,-48.64507983906711
0,0,8.1,88,0.4,28/11/2024,04:00,35.2512,-3.9376,272.5433908120133,-36.41465570718863
0,0,7.9,89,0.9,28/11/2024,05:00,35.2512,-3.9376,280.4222977852713,-24.254277791728498
0,0,7.7,91,2.0,28/11/2024,06:00,35.2512,-3.9376,288.11032015189573,-12.390757132540841
20,20,8.1,92,1.9,28/11/2024,07:00,35.2512,-3.9376,296.2542199590871,-1.0525032018486797
103,186,9.6,88,1.0,28/11/2024,08:00,35.2512,-3.9376,305.40785390991977,9.466401372502588
68,348,11.0,80,1.9,28/11/2024,09:00,35.2512,-3.9376,316.1145069701375,18.75218724913057
77,465,12.3,72,2.9,28/11/2024,10:00,35.2512,-3.9376,328.83958758300474,26.228420228890904
74,537,13.3,66,2.9,28/11/2024,11:00,35.2512,-3.9376,343.6904664371061,31.177078175420867
77,540,13.9,61,3.1,28/11/2024,12:00,35.2512,-3.9376,0.0,32.9233238171594
74,494,14.3,61,3.4,28/11/2024,13:00,35.2512,-3.9376,16.309533562893876,31.177078175420867
64,371,14.2,62,5.8,28/11/2024,14:00,35.2512,-3.9376,31.160412416995243,26.228420228890904
97,221,13.7,60,4.1,28/11/2024,15:00,35.2512,-3.9376,43.88549302986254,18.75218724913057
35,35,12.6,61,3.4,28/11/2024,16:00,35.2512,-3.9376,54.592146090080234,9.466401372502588
0,0,12.1,67,1.3,28/11/2024,17:00,35.2512,-3.9376,63.745780040912884,-1.0525032018486797
0,0,11.6,69,1.9,28/11/2024,18:00,35.2512,-3.9376,71.88967984810427,-12.390757132540841
0,0,11.1,74,1.0,28/11/2024,19:00,35.2512,-3.9376,79.57770221472869,-24.254277791728498
0,0,10.6,78,0.4,28/11/2024,20:00,35.2512,-3.9376,87.45660918798673,-36.41465570718863
0,0,10.2,75,0.2,28/11/2024,21:00,35.2512,-3.9376,96.54006974906845,-48.64507983906711
0,0,9.7,75,0.2,28/11/2024,22:00,35.2512,-3.9376,109.06386508074003,-60.58746603039225
0,0,9.2,84,0.3,28/11/2024,23:00,35.2512,-3.9376,131.68109451803366,-71.23399612313128
0,0,8.9,81,0.2,29/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.71866757062787
0,0,8.5,85,0.4,29/11/2024,01:00,35.2512,-3.9376,228.61544468095497,-71.34261903063802
0,0,8.2,91,1.4,29/11/2024,02:00,35.2512,-3.9376,251.18120188914634,-60.66746859710534
0,0,8.1,89,1.7,29/11/2024,03:00,35.2512,-3.9376,263.65118776499577,-48.7150955545778
0,0,7.9,98,1.7,29/11/2024,04:00,35.2512,-3.9376,272.7012132968065,-36.48344924328505
0,0,7.8,100,1.4,29/11/2024,05:00,35.2512,-3.9376,280.5593934633656,-24.326625308345
0,0,7.6,100,1.5,29/11/2024,06:00,35.2512,-3.9376,288.2339632813978,-12.46993783869705
22,22,8.1,92,2.2,29/11/2024,07:00,35.2512,-3.9376,296.3681581649165,-1.1412259039184534
106,209,10.0,88,3.4,29/11/2024,08:00,35.2512,-3.9376,305.5127790942883,9.36573233883324
49,379,11.8,82,3.6,29/11/2024,09:00,35.2512,-3.9376,316.20743203633134,18.637727785084593
55,512,13.3,75,2.6,29/11/2024,10:00,35.2512,-3.9376,328.9127746370791,26.099835727432755
62,586,14.6,68,1.0,29/11/2024,11:00,35.2512,-3.9376,343.7320967449168,31.037155410635627
59,584,15.4,69,0.7,29/11/2024,12:00,35.2512,-3.9376,0.0,32.77893242937214
54,522,15.8,62,0.6,29/11/2024,13:00,35.2512,-3.9376,16.2679032550832,31.037155410635627
49,398,15.7,60,1.9,29/11/2024,14:00,35.2512,-3.9376,31.087225362920876,26.099835727432755
112,232,15.1,61,1.7,29/11/2024,15:00,35.2512,-3.9376,43.792567963668645,18.637727785084593
35,35,13.8,69,0.8,29/11/2024,16:00,35.2512,-3.9376,54.48722090571169,9.36573233883324
0,0,13.5,73,0.6,29/11/2024,17:00,35.2512,-3.9376,63.63184183508351,-1.1412259039184534
0,0,13.1,75,0.4,29/11/2024,18:00,35.2512,-3.9376,71.76603671860222,-12.46993783869705
0,0,12.7,80,0.3,29/11/2024,19:00,35.2512,-3.9376,79.44060653663438,-24.326625308345
0,0,12.4,81,0.3,29/11/2024,20:00,35.2512,-3.9376,87.29878670319353,-36.48344924328505
0,0,12.0,80,0.5,29/11/2024,21:00,35.2512,-3.9376,96.34881223500423,-48.7150955545778
0,0,11.6,80,0.2,29/11/2024,22:00,35.2512,-3.9376,108.81879811085366,-60.66746859710534
0,0,11.2,86,0.5,29/11/2024,23:00,35.2512,-3.9376,131.38455531904503,-71.34261903063802
0,0,11.0,86,0.8,30/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.8565488125054
0,0,10.7,84,0.6,30/11/2024,01:00,35.2512,-3.9376,228.90173214596987,-71.44590550301612
0,0,10.4,79,0.4,30/11/2024,02:00,35.2512,-3.9376,251.41635594209797,-60.74344423931615
0,0,10.2,81,0.2,30/11/2024,03:00,35.2512,-3.9376,263.8343185377388,-48.781658236638265
0,0,10.1,83,0.7,30/11/2024,04:00,35.2512,-3.9376,272.85218149770344,-36.54894678289109
0,0,10.0,80,0.8,30/11/2024,05:00,35.2512,-3.9376,280.6904539810793,-24.395595852367066
0,0,9.9,79,0.5,30/11/2024,06:00,35.2512,-3.9376,288.3521022669555,-12.545496006479695
19,19,10.4,78,0.3,30/11/2024,07:00,35.2512,-3.9376,296.47696581492835,-1.2259441765001498
95,153,12.2,66,0.9,30/11/2024,08:00,35.2512,-3.9376,305.6129167740404,9.269573364260808
148,260,13.8,62,1.5,30/11/2024,09:00,35.2512,-3.9376,316.296050572905,18.528386386015157
180,377,15.3,53,3.4,30/11/2024,10:00,35.2512,-3.9376,328.98251183966966,25.977014287912
151,476,16.8,48,3.2,30/11/2024,11:00,35.2512,-3.9376,343.7717360197214,30.90352887812388
124,501,17.9,45,2.3,30/11/2024,12:00,35.2512,-3.9376,0.0,32.64105118749464
104,473,18.6,43,1.2,30/11/2024,13:00,35.2512,-3.9376,16.228263980278623,30.90352887812388
108,343,18.6,41,1.2,30/11/2024,14:00,35.2512,-3.9376,31.01748816033037,25.977014287912
102,184,17.9,46,1.2,30/11/2024,15:00,35.2512,-3.9376,43.703949427094976,18.528386386015157
28,28,16.7,51,1.8,30/11/2024,16:00,35.2512,-3.9376,54.38708322595957,9.269573364260808
0,0,16.2,58,3.7,30/11/2024,17:00,35.2512,-3.9376,63.523034185071644,-1.2259441765001498
0,0,15.7,61,2.3,30/11/2024,18:00,35.2512,-3.9376,71.64789773304452,-12.545496006479695
0,0,15.3,63,0.5,30/11/2024,19:00,35.2512,-3.9376,79.30954601892068,-24.395595852367066
0,0,14.8,65,0.2,30/11/2024,20:00,35.2512,-3.9376,87.14781850229659,-36.54894678289109
0,0,14.3,73,0.1,30/11/2024,21:00,35.2512,-3.9376,96.16568146226119,-48.781658236638265
0,0,13.8,81,0.5,30/11/2024,22:00,35.2512,-3.9376,108.58364405790203,-60.74344423931615
0,0,13.4,85,1.0,30/11/2024,23:00,35.2512,-3.9376,131.09826785403013,-71.44590550301612
0,0,12.8,81,2.3,01/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.98787905128546
0,0,12.4,83,1.4,01/12/2024,01:00,35.2512,-3.9376,229.17728580592296,-71.54387916227986
0,0,11.9,85,1.8,01/12/2024,02:00,35.2512,-3.9376,251.64137216476843,-60.815425721654606
0,0,11.6,82,1.2,01/12/2024,03:00,35.2512,-3.9376,264.0091996826234,-48.84478793385742
0,0,11.4,85,2.3,01/12/2024,04:00,35.2512,-3.9376,272.9962146735531,-36.61115516665272
0,0,11.1,91,2.3,01/12/2024,05:00,35.2512,-3.9376,280.8154205846322,-24.461184506252238
0,0,10.4,98,1.5,01/12/2024,06:00,35.2512,-3.9376,288.4646927065772,-12.617416211375257
4,4,9.6,99,3.2,01/12/2024,07:00,35.2512,-3.9376,296.5806102000501,-1.3066332153059363
39,39,11.1,93,3.7,01/12/2024,08:00,35.2512,-3.9376,305.70824570698653,9.177957225658986
102,102,11.8,84,4.1,01/12/2024,09:00,35.2512,-3.9376,316.38035330078293,18.424201650200132
54,54,11.6,91,5.3,01/12/2024,10:00,35.2512,-3.9376,329.0488003432223,25.859997314398058
43,43,11.7,90,5.7,01/12/2024,11:00,35.2512,-3.9376,343.80938917150127,30.776239991651728
121,121,12.1,83,4.8,01/12/2024,12:00,35.2512,-3.9376,0.0,32.50972094871458
196,417,13.3,81,2.8,01/12/2024,13:00,35.2512,-3.9376,16.190610828498738,30.776239991651728
117,318,13.8,81,2.8,01/12/2024,14:00,35.2512,-3.9376,30.951199656777728,25.859997314398058
107,206,13.9,81,0.6,01/12/2024,15:00,35.2512,-3.9376,43.61964669921708,18.424201650200132
26,26,13.4,82,1.0,01/12/2024,16:00,35.2512,-3.9376,54.291754293013476,9.177957225658986
0,0,13.3,83,0.6,01/12/2024,17:00,35.2512,-3.9376,63.4193897999499,-1.3066332153059363
0,0,13.1,84,1.2,01/12/2024,18:00,35.2512,-3.9376,71.5353072934228,-12.617416211375257
0,0,13.0,84,1.5,01/12/2024,19:00,35.2512,-3.9376,79.18457941536779,-24.461184506252238
0,0,12.8,84,0.9,01/12/2024,20:00,35.2512,-3.9376,87.0037853264469,-36.61115516665272
0,0,12.7,86,1.4,01/12/2024,21:00,35.2512,-3.9376,95.9908003173766,-48.84478793385742
0,0,12.6,90,2.5,01/12/2024,22:00,35.2512,-3.9376,108.35862783523159,-60.815425721654606
0,0,12.4,95,5.7,01/12/2024,23:00,35.2512,-3.9376,130.82271419407704,-71.54387916227986
0,0,12.5,96,4.8,02/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-77.11261937098396
0,0,12.5,97,3.7,02/12/2024,01:00,35.2512,-3.9376,229.44163485752227,-71.63656447822311
0,0,11.9,98,2.3,02/12/2024,02:00,35.2512,-3.9376,251.85603443253996,-60.883445407670195
0,0,12.6,93,1.8,02/12/2024,03:00,35.2512,-3.9376,264.17571352779527,-48.904504380465454
0,0,12.7,95,1.7,02/12/2024,04:00,35.2512,-3.9376,273.1332355653315,-36.670081290715245
0,0,12.8,95,1.2,02/12/2024,05:00,35.2512,-3.9376,280.93423706870584,-24.523386816587873
0,0,12.8,88,1.8,02/12/2024,06:00,35.2512,-3.9376,288.5716921375681,-12.685683895834316
4,4,12.7,90,0.8,02/12/2024,07:00,35.2512,-3.9376,296.6790600526005,-1.38326946688656
34,34,13.4,84,0.2,02/12/2024,08:00,35.2512,-3.9376,305.7987455891184,9.090915104560395
133,134,14.8,81,0.1,02/12/2024,09:00,35.2512,-3.9376,316.4603313232794,18.325210316999005
119,119,15.4,81,0.1,02/12/2024,10:00,35.2512,-3.9376,329.11164116700445,25.74882422361864
178,180,16.1,81,0.0,02/12/2024,11:00,35.2512,-3.9376,343.8450607973236,30.655328188390975
243,266,16.9,81,0.0,02/12/2024,12:00,35.2512,-3.9376,0.0,32.384980629016056
227,274,17.7,81,0.0,02/12/2024,13:00,35.2512,-3.9376,16.154939202676424,30.655328188390975
166,292,18.4,65,0.0,02/12/2024,14:00,35.2512,-3.9376,30.88835883299552,25.74882422361864
100,244,18.8,62,0.3,02/12/2024,15:00,35.2512,-3.9376,43.5396686767206,18.325210316999005
67,77,18.3,60,0.5,02/12/2024,16:00,35.2512,-3.9376,54.20125441088155,9.090915104560395
0,0,17.9,60,0.2,02/12/2024,17:00,35.2512,-3.9376,63.320939947399474,-1.38326946688656
0,0,17.5,61,0.5,02/12/2024,18:00,35.2512,-3.9376,71.42830786243192,-12.685683895834316
0,0,17.1,64,0.6,02/12/2024,19:00,35.2512,-3.9376,79.06576293129415,-24.523386816587873
0,0,16.7,65,0.9,02/12/2024,20:00,35.2512,-3.9376,86.8667644346685,-36.670081290715245
0,0,16.2,71,0.7,02/12/2024,21:00,35.2512,-3.9376,95.82428647220472,-48.904504380465454
0,0,15.8,72,1.2,02/12/2024,22:00,35.2512,-3.9376,108.14396556746004,-60.883445407670195
0,0,15.4,74,0.6,02/12/2024,23:00,35.2512,-3.9376,130.55836514247773,-71.63656447822311
0,0,14.8,80,1.2,03/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-77.23073280835212
0,0,14.2,80,0.5,03/12/2024,01:00,35.2512,-3.9376,229.69432144563675,-71.7239865220613
0,0,13.5,81,0.6,03/12/2024,02:00,35.2512,-3.9376,252.06013577085713,-60.947535092313586
0,0,13.2,80,0.6,03/12/2024,03:00,35.2512,-3.9376,264.33374774866786,-48.960826900938656
0,0,12.9,84,0.3,03/12/2024,04:00,35.2512,-3.9376,273.2631704721437,-36.725732050997465
0,0,12.7,84,1.2,03/12/2024,05:00,35.2512,-3.9376,281.04684982835806,-24.582198762941502
0,0,12.5,84,1.0,03/12/2024,06:00,35.2512,-3.9376,288.6730600732127,-12.750285354838297
15,15,12.8,79,0.7,03/12/2024,07:00,35.2512,-3.9376,296.7722855710335,-1.4558306256849392
89,124,14.0,73,0.8,03/12/2024,08:00,35.2512,-3.9376,305.88439706992614,9.008476582983533
176,230,15.2,71,0.5,03/12/2024,09:00,35.2512,-3.9376,316.5359761362429,18.23144725931364
172,375,16.7,72,0.6,03/12/2024,10:00,35.2512,-3.9376,329.1710352076875,25.643532436131096
180,440,17.8,71,0.1,03/12/2024,11:00,35.2512,-3.9376,343.87875519169586,30.540830918554214
219,408,18.5,73,0.3,03/12/2024,12:00,35.2512,-3.9376,0.0,32.266867191647904
252,336,18.7,71,0.1,03/12/2024,13:00,35.2512,-3.9376,16.12124480830412,30.540830918554214
193,257,18.6,68,0.1,03/12/2024,14:00,35.2512,-3.9376,30.828964792312483,25.643532436131096
104,134,17.9,81,0.1,03/12/2024,15:00,35.2512,-3.9376,43.46402386375714,18.23144725931364
5,5,16.8,81,0.4,03/12/2024,16:00,35.2512,-3.9376,54.115602930073884,9.008476582983533
0,0,15.9,85,0.6,03/12/2024,17:00,35.2512,-3.9376,63.22771442896654,-1.4558306256849392
0,0,15.6,85,1.1,03/12/2024,18:00,35.2512,-3.9376,71.3269399267873,-12.750285354838297
0,0,14.9,85,1.8,03/12/2024,19:00,35.2512,-3.9376,78.95315017164191,-24.582198762941502
0,0,14.2,85,1.0,03/12/2024,20:00,35.2512,-3.9376,86.7368295278563,-36.725732050997465
0,0,13.6,85,1.4,03/12/2024,21:00,35.2512,-3.9376,95.66625225133211,-48.960826900938656
0,0,12.9,85,1.1,03/12/2024,22:00,35.2512,-3.9376,107.93986422914286,-60.947535092313586
0,0,12.2,85,0.9,03/12/2024,23:00,35.2512,-3.9376,130.30567855436325,-71.7239865220613
0,0,11.6,85,1.5,04/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-77.34218436382932
0,0,11.0,85,2.5,04/12/2024,01:00,35.2512,-3.9376,229.9349023152862,-71.8061707188119
0,0,10.4,89,6.2,04/12/2024,02:00,35.2512,-3.9376,252.25347869659095,-61.00772583872447
0,0,10.0,89,2.5,04/12/2024,03:00,35.2512,-3.9376,264.48319549309883,-49.01377431772741
0,0,9.7,83,1.1,04/12/2024,04:00,35.2512,-3.9376,273.3859493235117,-36.77811428934173
0,0,9.5,82,2.5,04/12/2024,05:00,35.2512,-3.9376,281.15320790868833,-24.6376167277069
0,0,9.3,83,3.4,04/12/2024,06:00,35.2512,-3.9376,288.7687580380132,-12.811207721824644
17,17,9.6,85,2.8,04/12/2024,07:00,35.2512,-3.9376,296.86025844381754,-1.5242956309933646
98,187,11.7,77,5.3,04/12/2024,08:00,35.2512,-3.9376,305.96518176730103,8.93066963963706
55,343,13.7,69,5.3,04/12/2024,09:00,35.2512,-3.9376,316.6072796380223,18.142945476535203
71,451,15.4,57,4.1,04/12/2024,10:00,35.2512,-3.9376,329.2269832496363,25.54415736798404
81,514,16.7,50,1.2,04/12/2024,11:00,35.2512,-3.9376,343.9104763564711,30.432783635556667
73,528,17.6,50,1.8,04/12/2024,12:00,35.2512,-3.9376,0.0,32.155415636170716
79,464,18.0,46,1.4,04/12/2024,13:00,35.2512,-3.9376,16.089523643528878,30.432783635556667
65,361,18.0,46,2.8,04/12/2024,14:00,35.2512,-3.9376,30.77301675036368,25.54415736798404
98,211,17.3,49,1.5,04/12/2024,15:00,35.2512,-3.9376,43.39272036197771,18.142945476535203
30,30,15.9,55,1.2,04/12/2024,16:00,35.2512,-3.9376,54.03481823269896,8.93066963963706
0,0,15.2,61,0.6,04/12/2024,17:00,35.2512,-3.9376,63.13974155618245,-1.5242956309933646
0,0,14.5,62,1.4,04/12/2024,18:00,35.2512,-3.9376,71.2312419619868,-12.811207721824644
0,0,13.8,65,2.1,04/12/2024,19:00,35.2512,-3.9376,78.84679209131168,-24.6376167277069
0,0,13.1,65,1.4,04/12/2024,20:00,35.2512,-3.9376,86.6140506764883,-36.77811428934173
0,0,12.5,69,0.7,04/12/2024,21:00,35.2512,-3.9376,95.5168045069012,-49.01377431772741
0,0,11.8,73,0.2,04/12/2024,22:00,35.2512,-3.9376,107.74652130340907,-61.00772583872447
0,0,11.1,75,0.6,04/12/2024,23:00,35.2512,-3.9376,130.0650976847138,-71.8061707188119
0,0,10.5,80,0.4,05/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-77.44694101191428
0,0,9.9,80,1.1,05/12/2024,01:00,35.2512,-3.9376,230.16295042589329,-71.88314260015204
0,0,9.3,81,3.2,05/12/2024,02:00,35.2512,-3.9376,252.4358755392148,-61.06404781998691
0,0,9.0,79,3.7,05/12/2024,03:00,35.2512,-3.9376,264.6239554991655,-49.06336486237052
0,0,8.7,80,3.2,05/12/2024,04:00,35.2512,-3.9376,273.50150574790314,-36.82723474169286
0,0,8.5,86,3.7,05/12/2024,05:00,35.2512,-3.9376,281.25326305217806,-24.689637467039503
0,0,8.3,92,1.8,05/12/2024,06:00,35.2512,-3.9376,288.85874960141234,-12.868438955028552
16,16,8.7,91,2.5,05/12/2024,07:00,35.2512,-3.9376,296.9429518723885,-1.5886446638514968
106,202,11.0,78,5.3,05/12/2024,08:00,35.2512,-3.9376,306.04108228196947,8.857520646477482
54,373,13.2,72,4.5,05/12/2024,09:00,35.2512,-3.9376,316.6742341392031,18.059736087963515
57,500,15.2,56,3.0,05/12/2024,10:00,35.2512,-3.9376,329.27948597486653,25.450732422864405
63,573,16.7,51,2.8,05/12/2024,11:00,35.2512,-3.9376,343.9402280102894,30.331219786706633
63,579,17.7,47,2.5,05/12/2024,12:00,35.2512,-3.9376,0.0,32.05065898808571
59,522,18.2,47,4.5,05/12/2024,13:00,35.2512,-3.9376,16.05977198971059,30.331219786706633
52,399,18.2,46,4.1,05/12/2024,14:00,35.2512,-3.9376,30.72051402513347,25.450732422864405
116,235,17.4,49,2.1,05/12/2024,15:00,35.2512,-3.9376,43.3257658607969,18.059736087963515
34,34,15.9,54,6.2,05/12/2024,16:00,35.2512,-3.9376,53.958917718030506,8.857520646477482
0,0,15.2,63,4.5,05/12/2024,17:00,35.2512,-3.9376,63.05704812761148,-1.5886446638514968
0,0,14.5,63,3.2,05/12/2024,18:00,35.2512,-3.9376,71.14125039858766,-12.868438955028552
0,0,13.9,68,1.4,05/12/2024,19:00,35.2512,-3.9376,78.74673694782194,-24.689637467039503
0,0,13.2,66,0.4,05/12/2024,20:00,35.2512,-3.9376,86.49849425209688,-36.82723474169286
0,0,12.5,68,0.2,05/12/2024,21:00,35.2512,-3.9376,95.37604450083451,-49.06336486237052
0,0,11.9,67,0.1,05/12/2024,22:00,35.2512,-3.9376,107.56412446078521,-61.06404781998691
0,0,11.2,66,0.1,05/12/2024,23:00,35.2512,-3.9376,129.83704957410671,-71.88314260015204
0,0,10.6,69,0.1,06/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-77.54497171095147
0,0,10.1,75,0.1,06/12/2024,01:00,35.2512,-3.9376,230.37805651878136,-71.95492755952395
0,0,9.5,80,0.4,06/12/2024,02:00,35.2512,-3.9376,252.607148741676,-61.11653016648913
0,0,9.2,78,0.5,06/12/2024,03:00,35.2512,-3.9376,264.7559322055521,-49.109616090266826
0,0,8.9,79,1.2,06/12/2024,04:00,35.2512,-3.9376,273.60977713744,-36.873099988455394
0,0,8.7,82,1.2,06/12/2024,05:00,35.2512,-3.9376,281.34696974364005,-24.738258082970304
0,0,8.4,89,1.0,06/12/2024,06:00,35.2512,-3.9376,288.9430004099334,-12.921967824297042
15,15,8.8,84,1.1,06/12/2024,07:00,35.2512,-3.9376,297.0203405931135,-1.6488591439202338
103,196,11.1,77,4.1,06/12/2024,08:00,35.2512,-3.9376,306.1120822114006,8.789054365597565
52,366,13.3,66,7.8,06/12/2024,09:00,35.2512,-3.9376,316.7368323720615,17.981848326684727
56,497,15.2,62,4.1,06/12/2024,10:00,35.2512,-3.9376,329.32854397263105,25.36328898472516
60,566,16.7,56,5.3,06/12/2024,11:00,35.2512,-3.9376,343.9680135975436,30.23617080442628
62,576,17.8,53,7.0,06/12/2024,12:00,35.2512,-3.9376,0.0,31.952628289048526
57,518,18.3,50,5.7,06/12/2024,13:00,35.2512,-3.9376,16.03198640245644,30.23617080442628
53,399,18.3,50,4.5,06/12/2024,14:00,35.2512,-3.9376,30.671456027368965,25.36328898472516
116,236,17.5,51,4.5,06/12/2024,15:00,35.2512,-3.9376,43.263167627938536,17.981848326684727
34,34,16.0,53,4.1,06/12/2024,16:00,35.2512,-3.9376,53.8879177885994,8.789054365597565
0,0,15.4,61,1.8,06/12/2024,17:00,35.2512,-3.9376,62.97965940688654,-1.6488591439202338
0,0,14.8,60,0.8,06/12/2024,18:00,35.2512,-3.9376,71.05699959006661,-12.921967824297042
0,0,14.2,64,0.1,06/12/2024,19:00,35.2512,-3.9376,78.65303025635995,-24.738258082970304
0,0,13.6,64,0.3,06/12/2024,20:00,35.2512,-3.9376,86.39022286256,-36.873099988455394
0,0,12.9,66,0.2,06/12/2024,21:00,35.2512,-3.9376,95.2440677944479,-49.109616090266826
0,0,12.3,74,0.5,06/12/2024,22:00,35.2512,-3.9376,107.39285125832399,-61.11653016648913
0,0,11.7,79,0.3,06/12/2024,23:00,35.2512,-3.9376,129.62194348121864,-71.95492755952395
0,0,11.3,77,0.8,07/12/2024,00:00,35.2512,-3.9376,180.00000000000003,-77.63624741232906
